[2025-11-20 09:39:41.089984] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:37.621915] GPU 0     0.278        0.230        0.281        
[2025-11-20 09:44:37.672059] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:37.672247] ID                                               
[2025-11-20 09:44:37.674170] GPU 0     0.267        0.220        0.269        
[2025-11-20 09:44:37.726343] GPU 0     0.267        0.222        0.273        
[2025-11-20 09:44:37.778546] GPU 0     0.269        0.223        0.276        
[2025-11-20 09:44:37.830795] GPU 0     0.267        0.221        0.270        
[2025-11-20 09:44:37.883036] GPU 0     0.274        0.227        0.278        
[2025-11-20 09:44:37.935347] GPU 0     0.271        0.224        0.272        
[2025-11-20 09:44:37.987663] GPU 0     0.204        0.159        0.197        
[2025-11-20 09:44:38.039812] GPU 0     0.287        0.105        0.146        
[2025-11-20 09:44:38.092209] GPU 0     0.273        0.130        0.175        
[2025-11-20 09:44:38.144455] GPU 0     0.268        0.222        0.276        
[2025-11-20 09:44:38.196723] GPU 0     0.274        0.228        0.280        
[2025-11-20 09:44:38.249042] GPU 0     0.272        0.225        0.276        
[2025-11-20 09:44:38.301273] GPU 0     0.269        0.223        0.275        
[2025-11-20 09:44:38.353436] GPU 0     0.269        0.223        0.273        
[2025-11-20 09:44:38.403636] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:38.403772] ID                                               
[2025-11-20 09:44:38.405826] GPU 0     0.270        0.223        0.274        
[2025-11-20 09:44:38.457988] GPU 0     0.268        0.222        0.274        
[2025-11-20 09:44:38.510256] GPU 0     0.268        0.222        0.274        
[2025-11-20 09:44:38.562484] GPU 0     0.270        0.224        0.273        
[2025-11-20 09:44:38.614767] GPU 0     0.277        0.229        0.280        
[2025-11-20 09:44:38.666964] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:38.719311] GPU 0     0.267        0.221        0.273        
[2025-11-20 09:44:38.771586] GPU 0     0.268        0.222        0.275        
[2025-11-20 09:44:38.823935] GPU 0     0.267        0.222        0.271        
[2025-11-20 09:44:38.876200] GPU 0     0.278        0.230        0.281        
[2025-11-20 09:44:38.928441] GPU 0     0.268        0.221        0.266        
[2025-11-20 09:44:38.980750] GPU 0     0.268        0.222        0.269        
[2025-11-20 09:44:39.033108] GPU 0     0.267        0.221        0.270        
[2025-11-20 09:44:39.085310] GPU 0     0.267        0.222        0.272        
[2025-11-20 09:44:39.135501] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:39.135636] ID                                               
[2025-11-20 09:44:39.137626] GPU 0     0.270        0.224        0.275        
[2025-11-20 09:44:39.189991] GPU 0     0.277        0.229        0.282        
[2025-11-20 09:44:39.242267] GPU 0     0.267        0.221        0.272        
[2025-11-20 09:44:39.294391] GPU 0     0.269        0.223        0.273        
[2025-11-20 09:44:39.346725] GPU 0     0.267        0.222        0.272        
[2025-11-20 09:44:39.399035] GPU 0     0.267        0.222        0.274        
[2025-11-20 09:44:39.451249] GPU 0     0.266        0.221        0.271        
[2025-11-20 09:44:39.503624] GPU 0     0.278        0.230        0.282        
[2025-11-20 09:44:39.555617] GPU 0     0.278        0.230        0.282        
[2025-11-20 09:44:39.607979] GPU 0     0.267        0.221        0.271        
[2025-11-20 09:44:39.660307] GPU 0     0.270        0.224        0.275        
[2025-11-20 09:44:39.712607] GPU 0     0.267        0.221        0.273        
[2025-11-20 09:44:39.764876] GPU 0     0.268        0.222        0.275        
[2025-11-20 09:44:39.817232] GPU 0     0.277        0.230        0.280        
[2025-11-20 09:44:39.867372] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:39.867495] ID                                               
[2025-11-20 09:44:39.869602] GPU 0     0.267        0.221        0.268        
[2025-11-20 09:44:39.921894] GPU 0     0.268        0.222        0.271        
[2025-11-20 09:44:39.974166] GPU 0     0.268        0.222        0.272        
[2025-11-20 09:44:40.026612] GPU 0     0.267        0.222        0.271        
[2025-11-20 09:44:40.078970] GPU 0     0.277        0.229        0.281        
[2025-11-20 09:44:40.131206] GPU 0     0.266        0.220        0.271        
[2025-11-20 09:44:40.183438] GPU 0     0.267        0.221        0.273        
[2025-11-20 09:44:40.235733] GPU 0     0.267        0.221        0.274        
[2025-11-20 09:44:40.288114] GPU 0     0.268        0.223        0.273        
[2025-11-20 09:44:40.340376] GPU 0     0.277        0.230        0.282        
[2025-11-20 09:44:40.392652] GPU 0     0.267        0.221        0.270        
[2025-11-20 09:44:40.444979] GPU 0     0.268        0.222        0.274        
[2025-11-20 09:44:40.497321] GPU 0     0.267        0.221        0.270        
[2025-11-20 09:44:40.549616] GPU 0     0.267        0.222        0.273        
[2025-11-20 09:44:40.599813] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:40.599953] ID                                               
[2025-11-20 09:44:40.601999] GPU 0     0.274        0.227        0.279        
[2025-11-20 09:44:40.654286] GPU 0     0.271        0.224        0.276        
[2025-11-20 09:44:40.706490] GPU 0     0.267        0.221        0.272        
[2025-11-20 09:44:40.758798] GPU 0     0.266        0.221        0.270        
[2025-11-20 09:44:40.811057] GPU 0     0.267        0.221        0.271        
[2025-11-20 09:44:40.863336] GPU 0     0.272        0.226        0.276        
[2025-11-20 09:44:40.915686] GPU 0     0.274        0.226        0.275        
[2025-11-20 09:44:40.967936] GPU 0     0.268        0.222        0.271        
[2025-11-20 09:44:41.020315] GPU 0     0.267        0.221        0.272        
[2025-11-20 09:44:41.072536] GPU 0     0.268        0.222        0.274        
[2025-11-20 09:44:41.124950] GPU 0     0.268        0.222        0.274        
[2025-11-20 09:44:41.177235] GPU 0     0.277        0.229        0.279        
[2025-11-20 09:44:41.229559] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:41.282040] GPU 0     0.268        0.222        0.274        
[2025-11-20 09:44:41.332259] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:41.332396] ID                                               
[2025-11-20 09:44:41.334344] GPU 0     0.269        0.223        0.272        
[2025-11-20 09:44:41.386786] GPU 0     0.277        0.229        0.281        
[2025-11-20 09:44:41.439106] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:41.491417] GPU 0     0.268        0.222        0.274        
[2025-11-20 09:44:41.543707] GPU 0     0.268        0.222        0.271        
[2025-11-20 09:44:41.595904] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:41.648218] GPU 0     0.277        0.230        0.282        
[2025-11-20 09:44:41.700341] GPU 0     0.267        0.220        0.268        
[2025-11-20 09:44:41.752566] GPU 0     0.267        0.222        0.272        
[2025-11-20 09:44:41.804870] GPU 0     0.267        0.221        0.271        
[2025-11-20 09:44:41.857160] GPU 0     0.267        0.222        0.271        
[2025-11-20 09:44:41.909592] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:41.961929] GPU 0     0.275        0.227        0.277        
[2025-11-20 09:44:42.014272] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:42.064384] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:42.064555] ID                                               
[2025-11-20 09:44:42.066334] GPU 0     0.267        0.222        0.273        
[2025-11-20 09:44:42.118627] GPU 0     0.267        0.222        0.272        
[2025-11-20 09:44:42.170967] GPU 0     0.267        0.221        0.272        
[2025-11-20 09:44:42.223295] GPU 0     0.277        0.229        0.281        
[2025-11-20 09:44:42.275590] GPU 0     0.266        0.220        0.270        
[2025-11-20 09:44:42.327662] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:42.379940] GPU 0     0.267        0.221        0.271        
[2025-11-20 09:44:42.432352] GPU 0     0.267        0.221        0.272        
[2025-11-20 09:44:42.484704] GPU 0     0.277        0.230        0.283        
[2025-11-20 09:44:42.536922] GPU 0     0.268        0.221        0.270        
[2025-11-20 09:44:42.589188] GPU 0     0.267        0.221        0.272        
[2025-11-20 09:44:42.641424] GPU 0     0.270        0.224        0.276        
[2025-11-20 09:44:42.693700] GPU 0     0.267        0.221        0.271        
[2025-11-20 09:44:42.745919] GPU 0     0.271        0.225        0.277        
[2025-11-20 09:44:42.796122] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:42.796291] ID                                               
[2025-11-20 09:44:42.798228] GPU 0     0.273        0.226        0.276        
[2025-11-20 09:44:42.850529] GPU 0     0.267        0.221        0.271        
[2025-11-20 09:44:42.902832] GPU 0     0.267        0.222        0.271        
[2025-11-20 09:44:42.955073] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:43.007400] GPU 0     0.269        0.223        0.274        
[2025-11-20 09:44:43.059691] GPU 0     0.276        0.229        0.281        
[2025-11-20 09:44:43.111881] GPU 0     0.267        0.221        0.269        
[2025-11-20 09:44:43.164179] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:43.216448] GPU 0     0.267        0.221        0.273        
[2025-11-20 09:44:43.268723] GPU 0     0.267        0.221        0.274        
[2025-11-20 09:44:43.320965] GPU 0     0.279        0.231        0.282        
[2025-11-20 09:44:43.373104] GPU 0     0.267        0.221        0.270        
[2025-11-20 09:44:43.425273] GPU 0     0.270        0.224        0.275        
[2025-11-20 09:44:43.477501] GPU 0     0.268        0.222        0.272        
[2025-11-20 09:44:43.527696] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:43.527837] ID                                               
[2025-11-20 09:44:43.529761] GPU 0     0.267        0.221        0.271        
[2025-11-20 09:44:43.581943] GPU 0     0.271        0.225        0.276        
[2025-11-20 09:44:43.634116] GPU 0     0.273        0.226        0.278        
[2025-11-20 09:44:43.686296] GPU 0     0.269        0.223        0.272        
[2025-11-20 09:44:43.738446] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:43.790706] GPU 0     0.270        0.223        0.274        
[2025-11-20 09:44:43.843020] GPU 0     0.267        0.222        0.272        
[2025-11-20 09:44:43.895326] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:43.947597] GPU 0     0.277        0.229        0.281        
[2025-11-20 09:44:44.000004] GPU 0     0.267        0.221        0.271        
[2025-11-20 09:44:44.052449] GPU 0     0.267        0.222        0.271        
[2025-11-20 09:44:44.104761] GPU 0     0.267        0.222        0.272        
[2025-11-20 09:44:44.157004] GPU 0     0.254        0.211        0.259        
[2025-11-20 09:44:44.209305] GPU 0     0.268        0.138        0.119        
[2025-11-20 09:44:44.259493] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:44.259621] ID                                               
[2025-11-20 09:44:44.261602] GPU 0     0.269        0.223        0.275        
[2025-11-20 09:44:44.313926] GPU 0     0.272        0.225        0.277        
[2025-11-20 09:44:44.366170] GPU 0     0.272        0.225        0.275        
[2025-11-20 09:44:44.418314] GPU 0     0.267        0.221        0.272        
[2025-11-20 09:44:44.470498] GPU 0     0.269        0.223        0.275        
[2025-11-20 09:44:44.522735] GPU 0     0.267        0.222        0.272        
[2025-11-20 09:44:44.574866] GPU 0     0.267        0.222        0.272        
[2025-11-20 09:44:44.626722] GPU 0     0.267        0.222        0.272        
[2025-11-20 09:44:44.678832] GPU 0     0.272        0.225        0.276        
[2025-11-20 09:44:44.731162] GPU 0     0.270        0.223        0.273        
[2025-11-20 09:44:44.783299] GPU 0     0.268        0.222        0.274        
[2025-11-20 09:44:44.835590] GPU 0     0.268        0.222        0.274        
[2025-11-20 09:44:44.887922] GPU 0     0.278        0.229        0.281        
[2025-11-20 09:44:44.940289] GPU 0     0.267        0.222        0.272        
[2025-11-20 09:44:44.990427] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:44.990560] ID                                               
[2025-11-20 09:44:44.992450] GPU 0     0.267        0.221        0.272        
[2025-11-20 09:44:45.044826] GPU 0     0.268        0.222        0.272        
[2025-11-20 09:44:45.097130] GPU 0     0.268        0.222        0.271        
[2025-11-20 09:44:45.149302] GPU 0     0.273        0.227        0.279        
[2025-11-20 09:44:45.201583] GPU 0     0.274        0.226        0.275        
[2025-11-20 09:44:45.253770] GPU 0     0.267        0.222        0.272        
[2025-11-20 09:44:45.305964] GPU 0     0.266        0.221        0.272        
[2025-11-20 09:44:45.358138] GPU 0     0.267        0.222        0.273        
[2025-11-20 09:44:45.410314] GPU 0     0.268        0.222        0.271        
[2025-11-20 09:44:45.462487] GPU 0     0.275        0.227        0.278        
[2025-11-20 09:44:45.514738] GPU 0     0.268        0.222        0.274        
[2025-11-20 09:44:45.566934] GPU 0     0.268        0.222        0.274        
[2025-11-20 09:44:45.619300] GPU 0     0.270        0.224        0.274        
[2025-11-20 09:44:45.671727] GPU 0     0.267        0.222        0.272        
[2025-11-20 09:44:45.721829] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:45.721961] ID                                               
[2025-11-20 09:44:45.723881] GPU 0     0.277        0.229        0.280        
[2025-11-20 09:44:45.776235] GPU 0     0.267        0.221        0.273        
[2025-11-20 09:44:45.828484] GPU 0     0.268        0.222        0.272        
[2025-11-20 09:44:45.880796] GPU 0     0.269        0.223        0.274        
[2025-11-20 09:44:45.933050] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:45.985369] GPU 0     0.278        0.230        0.280        
[2025-11-20 09:44:46.037571] GPU 0     0.267        0.221        0.270        
[2025-11-20 09:44:46.089769] GPU 0     0.268        0.222        0.272        
[2025-11-20 09:44:46.141975] GPU 0     0.267        0.221        0.271        
[2025-11-20 09:44:46.194240] GPU 0     0.269        0.223        0.274        
[2025-11-20 09:44:46.246526] GPU 0     0.276        0.229        0.282        
[2025-11-20 09:44:46.298802] GPU 0     0.270        0.223        0.272        
[2025-11-20 09:44:46.351013] GPU 0     0.268        0.222        0.272        
[2025-11-20 09:44:46.403377] GPU 0     0.269        0.223        0.273        
[2025-11-20 09:44:46.453574] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:46.453715] ID                                               
[2025-11-20 09:44:46.455650] GPU 0     0.267        0.221        0.271        
[2025-11-20 09:44:46.507959] GPU 0     0.271        0.225        0.276        
[2025-11-20 09:44:46.560319] GPU 0     0.272        0.225        0.277        
[2025-11-20 09:44:46.612579] GPU 0     0.267        0.221        0.271        
[2025-11-20 09:44:46.664906] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:46.717214] GPU 0     0.267        0.222        0.274        
[2025-11-20 09:44:46.769637] GPU 0     0.277        0.229        0.279        
[2025-11-20 09:44:46.821744] GPU 0     0.267        0.222        0.271        
[2025-11-20 09:44:46.873913] GPU 0     0.267        0.222        0.272        
[2025-11-20 09:44:46.926196] GPU 0     0.269        0.223        0.273        
[2025-11-20 09:44:46.978468] GPU 0     0.268        0.222        0.270        
[2025-11-20 09:44:47.030668] GPU 0     0.276        0.228        0.279        
[2025-11-20 09:44:47.082911] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:47.135157] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:47.185251] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:47.185392] ID                                               
[2025-11-20 09:44:47.187245] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:47.239536] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:47.291802] GPU 0     0.277        0.229        0.279        
[2025-11-20 09:44:47.344093] GPU 0     0.267        0.221        0.271        
[2025-11-20 09:44:47.396289] GPU 0     0.267        0.221        0.272        
[2025-11-20 09:44:47.448550] GPU 0     0.269        0.223        0.275        
[2025-11-20 09:44:47.500802] GPU 0     0.267        0.221        0.270        
[2025-11-20 09:44:47.553043] GPU 0     0.269        0.223        0.273        
[2025-11-20 09:44:47.605327] GPU 0     0.277        0.229        0.280        
[2025-11-20 09:44:47.657464] GPU 0     0.266        0.221        0.272        
[2025-11-20 09:44:47.709569] GPU 0     0.267        0.221        0.271        
[2025-11-20 09:44:47.761661] GPU 0     0.267        0.221        0.272        
[2025-11-20 09:44:47.813740] GPU 0     0.268        0.222        0.272        
[2025-11-20 09:44:47.866014] GPU 0     0.277        0.229        0.278        
[2025-11-20 09:44:47.916191] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:47.916339] ID                                               
[2025-11-20 09:44:47.918270] GPU 0     0.268        0.222        0.272        
[2025-11-20 09:44:47.970569] GPU 0     0.267        0.221        0.272        
[2025-11-20 09:44:48.022898] GPU 0     0.269        0.223        0.275        
[2025-11-20 09:44:48.075765] GPU 0     0.268        0.222        0.272        
[2025-11-20 09:44:48.128086] GPU 0     0.277        0.230        0.282        
[2025-11-20 09:44:48.180368] GPU 0     0.266        0.220        0.270        
[2025-11-20 09:44:48.232652] GPU 0     0.268        0.222        0.274        
[2025-11-20 09:44:48.284890] GPU 0     0.267        0.222        0.270        
[2025-11-20 09:44:48.337213] GPU 0     0.267        0.222        0.273        
[2025-11-20 09:44:48.389438] GPU 0     0.278        0.230        0.282        
[2025-11-20 09:44:48.441893] GPU 0     0.267        0.220        0.271        
[2025-11-20 09:44:48.494081] GPU 0     0.267        0.221        0.270        
[2025-11-20 09:44:48.546325] GPU 0     0.269        0.223        0.274        
[2025-11-20 09:44:48.598600] GPU 0     0.267        0.222        0.273        
[2025-11-20 09:44:48.648749] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:48.648884] ID                                               
[2025-11-20 09:44:48.650907] GPU 0     0.272        0.226        0.277        
[2025-11-20 09:44:48.703155] GPU 0     0.272        0.224        0.275        
[2025-11-20 09:44:48.755418] GPU 0     0.268        0.222        0.272        
[2025-11-20 09:44:48.807747] GPU 0     0.269        0.223        0.272        
[2025-11-20 09:44:48.860055] GPU 0     0.267        0.222        0.271        
[2025-11-20 09:44:48.912354] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:48.964693] GPU 0     0.279        0.231        0.284        
[2025-11-20 09:44:49.017059] GPU 0     0.267        0.221        0.272        
[2025-11-20 09:44:49.069423] GPU 0     0.267        0.222        0.270        
[2025-11-20 09:44:49.121641] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:49.173943] GPU 0     0.267        0.222        0.273        
[2025-11-20 09:44:49.226144] GPU 0     0.268        0.222        0.274        
[2025-11-20 09:44:49.278443] GPU 0     0.277        0.229        0.279        
[2025-11-20 09:44:49.330715] GPU 0     0.269        0.223        0.273        
[2025-11-20 09:44:49.380863] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:49.380996] ID                                               
[2025-11-20 09:44:49.383014] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:49.435331] GPU 0     0.267        0.222        0.274        
[2025-11-20 09:44:49.487490] GPU 0     0.267        0.221        0.271        
[2025-11-20 09:44:49.539673] GPU 0     0.267        0.221        0.271        
[2025-11-20 09:44:49.591867] GPU 0     0.267        0.221        0.272        
[2025-11-20 09:44:49.644134] GPU 0     0.267        0.221        0.272        
[2025-11-20 09:44:49.696371] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:49.748669] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:49.801035] GPU 0     0.273        0.226        0.277        
[2025-11-20 09:44:49.853249] GPU 0     0.267        0.221        0.270        
[2025-11-20 09:44:49.905550] GPU 0     0.269        0.223        0.274        
[2025-11-20 09:44:49.957733] GPU 0     0.267        0.222        0.271        
[2025-11-20 09:44:50.009943] GPU 0     0.267        0.221        0.272        
[2025-11-20 09:44:50.062102] GPU 0     0.267        0.221        0.272        
[2025-11-20 09:44:50.112257] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:50.112395] ID                                               
[2025-11-20 09:44:50.114277] GPU 0     0.270        0.223        0.274        
[2025-11-20 09:44:50.166544] GPU 0     0.276        0.228        0.280        
[2025-11-20 09:44:50.218748] GPU 0     0.276        0.228        0.280        
[2025-11-20 09:44:50.271086] GPU 0     0.176        0.087        0.102        
[2025-11-20 09:44:50.323342] GPU 0     0.296        0.112        0.125        
[2025-11-20 09:44:50.375461] GPU 0     0.296        0.113        0.128        
[2025-11-20 09:44:50.427705] GPU 0     0.295        0.116        0.130        
[2025-11-20 09:44:50.479889] GPU 0     0.296        0.114        0.128        
[2025-11-20 09:44:50.532200] GPU 0     0.270        0.128        0.152        
[2025-11-20 09:44:50.584434] GPU 0     0.268        0.222        0.278        
[2025-11-20 09:44:50.636751] GPU 0     0.276        0.229        0.278        
[2025-11-20 09:44:50.689127] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:50.741427] GPU 0     0.269        0.223        0.275        
[2025-11-20 09:44:50.793613] GPU 0     0.268        0.222        0.275        
[2025-11-20 09:44:50.843803] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:50.843940] ID                                               
[2025-11-20 09:44:50.845864] GPU 0     0.269        0.223        0.273        
[2025-11-20 09:44:50.898212] GPU 0     0.271        0.225        0.277        
[2025-11-20 09:44:50.950473] GPU 0     0.273        0.226        0.273        
[2025-11-20 09:44:51.002975] GPU 0     0.267        0.222        0.271        
[2025-11-20 09:44:51.055284] GPU 0     0.268        0.223        0.269        
[2025-11-20 09:44:51.107617] GPU 0     0.268        0.223        0.271        
[2025-11-20 09:44:51.159929] GPU 0     0.277        0.231        0.280        
[2025-11-20 09:44:51.212285] GPU 0     0.268        0.222        0.270        
[2025-11-20 09:44:51.264493] GPU 0     0.268        0.223        0.266        
[2025-11-20 09:44:51.316940] GPU 0     0.268        0.223        0.268        
[2025-11-20 09:44:51.369282] GPU 0     0.268        0.223        0.269        
[2025-11-20 09:44:51.421590] GPU 0     0.277        0.229        0.277        
[2025-11-20 09:44:51.473866] GPU 0     0.268        0.223        0.270        
[2025-11-20 09:44:51.526189] GPU 0     0.270        0.224        0.272        
[2025-11-20 09:44:51.576345] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:51.576480] ID                                               
[2025-11-20 09:44:51.578485] GPU 0     0.268        0.223        0.271        
[2025-11-20 09:44:51.630729] GPU 0     0.268        0.223        0.271        
[2025-11-20 09:44:51.683011] GPU 0     0.277        0.230        0.281        
[2025-11-20 09:44:51.735233] GPU 0     0.268        0.222        0.269        
[2025-11-20 09:44:51.787593] GPU 0     0.267        0.222        0.269        
[2025-11-20 09:44:51.839883] GPU 0     0.268        0.223        0.272        
[2025-11-20 09:44:51.892412] GPU 0     0.268        0.222        0.274        
[2025-11-20 09:44:51.944732] GPU 0     0.267        0.222        0.273        
[2025-11-20 09:44:51.997144] GPU 0     0.268        0.222        0.271        
[2025-11-20 09:44:52.049516] GPU 0     0.272        0.226        0.278        
[2025-11-20 09:44:52.101866] GPU 0     0.271        0.224        0.275        
[2025-11-20 09:44:52.154206] GPU 0     0.267        0.221        0.271        
[2025-11-20 09:44:52.206520] GPU 0     0.267        0.221        0.271        
[2025-11-20 09:44:52.258741] GPU 0     0.268        0.222        0.271        
[2025-11-20 09:44:52.308936] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:52.309071] ID                                               
[2025-11-20 09:44:52.311296] GPU 0     0.269        0.223        0.272        
[2025-11-20 09:44:52.363585] GPU 0     0.271        0.224        0.273        
[2025-11-20 09:44:52.415934] GPU 0     0.270        0.223        0.274        
[2025-11-20 09:44:52.468273] GPU 0     0.277        0.230        0.282        
[2025-11-20 09:44:52.520552] GPU 0     0.268        0.221        0.270        
[2025-11-20 09:44:52.572815] GPU 0     0.267        0.221        0.273        
[2025-11-20 09:44:52.625219] GPU 0     0.268        0.223        0.274        
[2025-11-20 09:44:52.677539] GPU 0     0.269        0.223        0.273        
[2025-11-20 09:44:52.729840] GPU 0     0.269        0.223        0.274        
[2025-11-20 09:44:52.782153] GPU 0     0.277        0.230        0.279        
[2025-11-20 09:44:52.834424] GPU 0     0.267        0.221        0.266        
[2025-11-20 09:44:52.886689] GPU 0     0.268        0.223        0.271        
[2025-11-20 09:44:52.938940] GPU 0     0.269        0.223        0.273        
[2025-11-20 09:44:52.991212] GPU 0     0.268        0.223        0.271        
[2025-11-20 09:44:53.041300] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:53.041443] ID                                               
[2025-11-20 09:44:53.043429] GPU 0     0.277        0.230        0.277        
[2025-11-20 09:44:53.095748] GPU 0     0.266        0.221        0.267        
[2025-11-20 09:44:53.148099] GPU 0     0.268        0.223        0.270        
[2025-11-20 09:44:53.200456] GPU 0     0.268        0.223        0.270        
[2025-11-20 09:44:53.252730] GPU 0     0.267        0.222        0.267        
[2025-11-20 09:44:53.304993] GPU 0     0.275        0.229        0.276        
[2025-11-20 09:44:53.357263] GPU 0     0.271        0.224        0.271        
[2025-11-20 09:44:53.409475] GPU 0     0.267        0.222        0.270        
[2025-11-20 09:44:53.461678] GPU 0     0.269        0.223        0.271        
[2025-11-20 09:44:53.513883] GPU 0     0.268        0.223        0.269        
[2025-11-20 09:44:53.566247] GPU 0     0.276        0.229        0.278        
[2025-11-20 09:44:53.618438] GPU 0     0.269        0.223        0.269        
[2025-11-20 09:44:53.670813] GPU 0     0.267        0.221        0.271        
[2025-11-20 09:44:53.723118] GPU 0     0.267        0.221        0.270        
[2025-11-20 09:44:53.773215] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:53.773355] ID                                               
[2025-11-20 09:44:53.775405] GPU 0     0.267        0.221        0.272        
[2025-11-20 09:44:53.827761] GPU 0     0.276        0.229        0.280        
[2025-11-20 09:44:53.880257] GPU 0     0.270        0.223        0.272        
[2025-11-20 09:44:53.932568] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:44:53.984914] GPU 0     0.267        0.221        0.271        
[2025-11-20 09:44:54.037143] GPU 0     0.268        0.222        0.272        
[2025-11-20 09:44:54.089475] GPU 0     0.270        0.223        0.275        
[2025-11-20 09:44:54.141700] GPU 0     0.274        0.226        0.275        
[2025-11-20 09:44:54.194095] GPU 0     0.267        0.221        0.272        
[2025-11-20 09:44:54.246287] GPU 0     0.268        0.222        0.272        
[2025-11-20 09:44:54.298504] GPU 0     0.268        0.222        0.271        
[2025-11-20 09:44:54.350746] GPU 0     0.267        0.221        0.271        
[2025-11-20 09:44:54.403111] GPU 0     0.276        0.228        0.279        
[2025-11-20 09:44:54.455391] GPU 0     0.267        0.221        0.271        
[2025-11-20 09:44:54.505538] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:54.505675] ID                                               
[2025-11-20 09:44:54.507624] GPU 0     0.268        0.222        0.272        
[2025-11-20 09:44:54.560018] GPU 0     0.267        0.221        0.269        
[2025-11-20 09:44:54.612332] GPU 0     0.277        0.230        0.279        
[2025-11-20 09:44:54.664655] GPU 0     0.267        0.220        0.266        
[2025-11-20 09:44:54.717000] GPU 0     0.267        0.222        0.267        
[2025-11-20 09:44:54.769076] GPU 0     0.267        0.222        0.267        
[2025-11-20 09:44:54.821123] GPU 0     0.270        0.225        0.272        
[2025-11-20 09:44:54.873354] GPU 0     0.268        0.222        0.270        
[2025-11-20 09:44:54.925756] GPU 0     0.277        0.229        0.275        
[2025-11-20 09:44:54.978056] GPU 0     0.269        0.223        0.270        
[2025-11-20 09:44:55.030400] GPU 0     0.267        0.222        0.268        
[2025-11-20 09:44:55.082739] GPU 0     0.267        0.222        0.269        
[2025-11-20 09:44:55.134994] GPU 0     0.269        0.224        0.271        
[2025-11-20 09:44:55.187195] GPU 0     0.276        0.228        0.274        
[2025-11-20 09:44:55.237384] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:44:55.237523] ID                                               
[2025-11-20 09:44:55.239443] GPU 0     0.267        0.222        0.268        
[2025-11-20 09:44:55.291753] GPU 0     0.267        0.222        0.269        
[2025-11-20 09:44:55.344090] GPU 0     0.268        0.222        0.270        
[2025-11-20 09:44:55.396324] GPU 0     0.277        0.230        0.277        
[2025-11-20 09:44:55.448677] GPU 0     0.271        0.224        0.271        
[2025-11-20 09:44:55.500962] GPU 0     0.267        0.221        0.273        
[2025-11-20 09:44:55.553309] GPU 0     0.270        0.223        0.274        
